"po_id","item_id","supplier_id","quantity_ordered","unit_price","negotiated_price","currency","order_status","defective_units","compliance","payment_terms","order_date","current_stock","reorder_level","lead_time","item_name","item_category","brand","discontinued","supplier_name","country","preferred","rating","rate"
"PO-000365","ITM-00026","SPL-0082",910,"297.51","289.84","USD","Delivered",7,True,"Net 30","2020-05-28",0,160,20,"Item_26","MRO","Brand_47",False,"Supplier_82","Germany",True,2,"1.00"
"PO-002455","ITM-00026","SPL-0009",456,"82.79","78.11","MXN","Cancelled",0,True,"Net 60","2022-09-06",0,160,20,"Item_26","MRO","Brand_47",False,"Supplier_9","Germany",True,4,"0.05"
"PO-004739","ITM-00026","SPL-0098",51,"160.67","149.30","USD","Delivered",5,True,"Net 45","2025-03-04",0,160,20,"Item_26","MRO","Brand_47",False,"Supplier_98","India",False,3,"1.00"
"PO-002022","ITM-00026","SPL-0022",915,"237.34","211.74","CNY","Delivered",3,True,"Net 30","2022-03-19",0,160,20,"Item_26","MRO","Brand_47",False,"Supplier_22","China",True,1,"0.13"
"PO-004134","ITM-00026","SPL-0087",85,"304.87","244.13","MXN","Partially Delivered",7,True,"Net 45","2024-07-10",0,160,20,"Item_26","MRO","Brand_47",False,"Supplier_87","Mexico",True,2,"0.05"
"PO-003365","ITM-00027","SPL-0018",157,"76.64","75.21","CNY","Cancelled",5,True,"Net 45","2023-09-06",25,147,26,"Item_27","Office Supplies","Brand_23",False,"Supplier_18","Canada",False,1,"0.13"
"PO-004369","ITM-00027","SPL-0074",639,"98.09","95.28","INR","Pending",8,True,"Net 45","2024-10-08",25,147,26,"Item_27","Office Supplies","Brand_23",False,"Supplier_74","Mexico",True,1,"0.01"
"PO-002800","ITM-00027","SPL-0038",105,"307.64","270.27","CNY","Partially Delivered",5,True,"Net 30","2023-01-22",25,147,26,"Item_27","Office Supplies","Brand_23",False,"Supplier_38","India",False,4,"0.13"
"PO-001700","ITM-00027","SPL-0038",147,"41.50","39.97","MXN","Cancelled",3,True,"Net 45","2021-11-16",25,147,26,"Item_27","Office Supplies","Brand_23",False,"Supplier_38","India",False,4,"0.05"
"PO-003626","ITM-00028","SPL-0074",91,"415.44","355.42","EUR","Partially Delivered",4,True,"Net 45","2023-12-18",561,50,27,"Item_28","Furniture","Brand_49",False,"Supplier_74","Mexico",True,1,"1.14"
"PO-004799","ITM-00028","SPL-0044",110,"25.95","24.53","CNY","Delivered",1,True,"Net 30","2025-03-28",561,50,27,"Item_28","Furniture","Brand_49",False,"Supplier_44","Canada",True,3,"0.13"
"PO-002812","ITM-00028","SPL-0030",596,"324.30","295.42","USD","Cancelled",8,True,"Net 30","2023-01-27",561,50,27,"Item_28","Furniture","Brand_49",False,"Supplier_30","India",False,3,"1.00"
"PO-003144","ITM-00028","SPL-0043",655,"88.19","81.91","CNY","Partially Delivered",0,True,"Net 30","2023-06-09",561,50,27,"Item_28","Furniture","Brand_49",False,"Supplier_43","USA",True,2,"0.13"
"PO-004288","ITM-00028","SPL-0013",623,"360.02","312.69","INR","Pending",9,True,"Net 60","2024-09-08",561,50,27,"Item_28","Furniture","Brand_49",False,"Supplier_13","China",False,1,"0.01"
"PO-003314","ITM-00028","SPL-0046",665,"162.11","158.43","MXN","Pending",5,True,"Net 30","2023-08-17",561,50,27,"Item_28","Furniture","Brand_49",False,"Supplier_46","USA",False,1,"0.05"
"PO-003639","ITM-00028","SPL-0089",491,"287.99","278.70","INR","Delivered",7,True,"Net 30","2023-12-23",561,50,27,"Item_28","Furniture","Brand_49",False,"Supplier_89","China",True,1,"0.01"
"PO-000712","ITM-00028","SPL-0070",479,"44.53","40.49","CNY","Pending",0,True,"Net 60","2020-10-16",561,50,27,"Item_28","Furniture","Brand_49",False,"Supplier_70","Mexico",False,2,"0.13"
"PO-000200","ITM-00029","SPL-0098",586,"59.60","48.55","MXN","Partially Delivered",2,True,"Net 45","2020-03-22",456,76,7,"Item_29","Electronics","Brand_41",False,"Supplier_98","India",False,3,"0.05"
"PO-003036","ITM-00029","SPL-0038",657,"232.17","189.94","MXN","Cancelled",2,True,"Net 45","2023-04-26",456,76,7,"Item_29","Electronics","Brand_41",False,"Supplier_38","India",False,4,"0.05"
"PO-002904","ITM-00029","SPL-0051",256,"182.29","146.93","MXN","Delivered",7,False,"Net 60","2023-03-05",456,76,7,"Item_29","Electronics","Brand_41",False,"Supplier_51","Mexico",False,1,"0.05"
"PO-004131","ITM-00029","SPL-0027",329,"464.58","421.58","CNY","Delivered",9,True,"Net 30","2024-07-09",456,76,7,"Item_29","Electronics","Brand_41",False,"Supplier_27","USA",False,5,"0.13"
"PO-001132","ITM-00030","SPL-0072",349,"8.03","7.84","INR","Cancelled",9,False,"Net 30","2021-04-03",310,170,29,"Item_30","Office Supplies","Brand_43",False,"Supplier_72","Germany",True,3,"0.01"
"PO-000438","ITM-00030","SPL-0073",908,"344.41","298.11","INR","Delivered",3,True,"Net 30","2020-06-26",310,170,29,"Item_30","Office Supplies","Brand_43",False,"Supplier_73","China",True,2,"0.01"
"PO-002669","ITM-00030","SPL-0087",264,"6.41","5.40","USD","Partially Delivered",5,True,"Net 60","2022-11-30",310,170,29,"Item_30","Office Supplies","Brand_43",False,"Supplier_87","Mexico",True,2,"1.00"
"PO-002672","ITM-00030","SPL-0096",950,"89.62","85.96","MXN","Delivered",8,True,"Net 30","2022-12-01",310,170,29,"Item_30","Office Supplies","Brand_43",False,"Supplier_96","India",True,2,"0.05"
"PO-003848","ITM-00030","SPL-0035",395,"180.58","174.22","INR","Cancelled",4,True,"Net 60","2024-03-18",310,170,29,"Item_30","Office Supplies","Brand_43",False,"Supplier_35","Mexico",True,4,"0.01"
"PO-003523","ITM-00030","SPL-0079",517,"65.85","54.05","EUR","Delivered",8,True,"Net 45","2023-11-05",310,170,29,"Item_30","Office Supplies","Brand_43",False,"Supplier_79","Germany",True,3,"1.14"
"PO-000476","ITM-00031","SPL-0028",184,"133.70","131.98","MXN","Delivered",9,True,"Net 45","2020-07-12",741,114,13,"Item_31","Packaging","Brand_47",False,"Supplier_28","USA",False,4,"0.05"
"PO-000023","ITM-00031","SPL-0029",357,"119.31","108.23","CNY","Cancelled",8,True,"Net 45","2020-01-09",741,114,13,"Item_31","Packaging","Brand_47",False,"Supplier_29","China",False,1,"0.13"
"PO-000901","ITM-00031","SPL-0092",336,"121.95","121.14","MXN","Delivered",0,True,"Net 60","2021-01-01",741,114,13,"Item_31","Packaging","Brand_47",False,"Supplier_92","China",True,5,"0.05"
"PO-000096","ITM-00031","SPL-0066",443,"143.07","124.32","USD","Partially Delivered",3,True,"Net 45","2020-02-09",741,114,13,"Item_31","Packaging","Brand_47",False,"Supplier_66","Canada",True,2,"1.00"
"PO-000154","ITM-00031","SPL-0024",13,"306.88","290.49","USD","Cancelled",7,True,"Net 60","2020-03-04",741,114,13,"Item_31","Packaging","Brand_47",False,"Supplier_24","Germany",True,3,"1.00"
"PO-000681","ITM-00031","SPL-0100",746,"88.28","75.63","EUR","Partially Delivered",6,True,"Net 45","2020-10-04",741,114,13,"Item_31","Packaging","Brand_47",False,"Supplier_100","Canada",False,2,"1.14"
"PO-001010","ITM-00031","SPL-0029",336,"178.23","162.51","CNY","Cancelled",3,True,"Net 30","2021-02-11",741,114,13,"Item_31","Packaging","Brand_47",False,"Supplier_29","China",False,1,"0.13"
"PO-003768","ITM-00032","SPL-0095",512,"168.20","154.19","EUR","Delivered",4,True,"Net 30","2024-02-14",76,160,21,"Item_32","Furniture","Brand_50",False,"Supplier_95","Canada",False,2,"1.14"
"PO-004981","ITM-00032","SPL-0047",326,"264.69","244.76","INR","Partially Delivered",2,False,"Net 30","2025-06-11",76,160,21,"Item_32","Furniture","Brand_50",False,"Supplier_47","China",True,4,"0.01"
"PO-001861","ITM-00032","SPL-0022",867,"310.08","290.60","MXN","Cancelled",7,True,"Net 30","2022-01-15",76,160,21,"Item_32","Furniture","Brand_50",False,"Supplier_22","China",True,1,"0.05"
"PO-002632","ITM-00032","SPL-0018",655,"259.49","216.16","CNY","Pending",0,True,"Net 45","2022-11-15",76,160,21,"Item_32","Furniture","Brand_50",False,"Supplier_18","Canada",False,1,"0.13"
"PO-000931","ITM-00033","SPL-0031",249,"268.54","239.41","MXN","Partially Delivered",0,False,"Net 45","2021-01-12",404,53,20,"Item_33","MRO","Brand_5",False,"Supplier_31","Germany",True,1,"0.05"
"PO-001297","ITM-00033","SPL-0067",82,"19.32","16.67","CNY","Pending",5,True,"Net 45","2021-06-08",404,53,20,"Item_33","MRO","Brand_5",False,"Supplier_67","Canada",False,4,"0.13"
"PO-000778","ITM-00033","SPL-0040",719,"75.04","73.11","EUR","Partially Delivered",2,True,"Net 45","2020-11-12",404,53,20,"Item_33","MRO","Brand_5",False,"Supplier_40","Canada",True,5,"1.14"
"PO-000723","ITM-00033","SPL-0094",312,"114.83","98.33","USD","Cancelled",1,False,"Net 60","2020-10-21",404,53,20,"Item_33","MRO","Brand_5",False,"Supplier_94","China",True,5,"1.00"
"PO-002002","ITM-00033","SPL-0068",971,"297.18","255.28","EUR","Partially Delivered",4,True,"Net 60","2022-03-11",404,53,20,"Item_33","MRO","Brand_5",False,"Supplier_68","Germany",True,4,"1.14"
"PO-002351","ITM-00034","SPL-0086",398,"365.91","339.48","USD","Pending",6,True,"Net 45","2022-07-29",75,140,23,"Item_34","MRO","Brand_32",False,"Supplier_86","Canada",True,4,"1.00"
"PO-001759","ITM-00034","SPL-0017",612,"180.33","148.26","USD","Delivered",1,True,"Net 30","2021-12-10",75,140,23,"Item_34","MRO","Brand_32",False,"Supplier_17","USA",True,3,"1.00"
"PO-004843","ITM-00034","SPL-0083",798,"437.16","371.96","USD","Partially Delivered",2,True,"Net 30","2025-04-15",75,140,23,"Item_34","MRO","Brand_32",False,"Supplier_83","India",False,4,"1.00"
"PO-002034","ITM-00034","SPL-0017",768,"101.39","86.37","EUR","Delivered",9,True,"Net 45","2022-03-24",75,140,23,"Item_34","MRO","Brand_32",False,"Supplier_17","USA",True,3,"1.14"
"PO-000897","ITM-00034","SPL-0068",121,"414.43","403.80","CNY","Delivered",5,True,"Net 30","2020-12-30",75,140,23,"Item_34","MRO","Brand_32",False,"Supplier_68","Germany",True,4,"0.13"
"PO-003577","ITM-00034","SPL-0069",742,"18.33","15.96","MXN","Pending",7,True,"Net 30","2023-11-28",75,140,23,"Item_34","MRO","Brand_32",False,"Supplier_69","Mexico",False,3,"0.05"
"PO-004331","ITM-00034","SPL-0097",818,"177.88","170.78","INR","Partially Delivered",9,True,"Net 60","2024-09-24",75,140,23,"Item_34","MRO","Brand_32",False,"Supplier_97","Germany",True,2,"0.01"
"PO-002399","ITM-00034","SPL-0073",854,"317.31","287.37","MXN","Pending",8,True,"Net 60","2022-08-16",75,140,23,"Item_34","MRO","Brand_32",False,"Supplier_73","China",True,2,"0.05"
"PO-002962","ITM-00035","SPL-0038",528,"147.37","128.64","CNY","Pending",7,True,"Net 30","2023-03-28",400,151,5,"Item_35","Packaging","Brand_42",False,"Supplier_38","India",False,4,"0.13"
"PO-000309","ITM-00035","SPL-0024",990,"56.44","56.14","MXN","Partially Delivered",6,False,"Net 45","2020-05-07",400,151,5,"Item_35","Packaging","Brand_42",False,"Supplier_24","Germany",True,3,"0.05"
"PO-002713","ITM-00035","SPL-0083",740,"274.74","256.53","CNY","Partially Delivered",6,True,"Net 30","2022-12-19",400,151,5,"Item_35","Packaging","Brand_42",False,"Supplier_83","India",False,4,"0.13"
"PO-003402","ITM-00035","SPL-0067",163,"66.57","53.58","MXN","Delivered",2,False,"Net 45","2023-09-21",400,151,5,"Item_35","Packaging","Brand_42",False,"Supplier_67","Canada",False,4,"0.05"
"PO-004905","ITM-00035","SPL-0028",488,"321.21","290.51","USD","Delivered",3,False,"Net 60","2025-05-12",400,151,5,"Item_35","Packaging","Brand_42",False,"Supplier_28","USA",False,4,"1.00"
"PO-003255","ITM-00035","SPL-0047",366,"76.73","73.21","USD","Pending",6,False,"Net 30","2023-07-24",400,151,5,"Item_35","Packaging","Brand_42",False,"Supplier_47","China",True,4,"1.00"
"PO-001624","ITM-00035","SPL-0081",200,"428.80","412.14","MXN","Delivered",6,True,"Net 45","2021-10-18",400,151,5,"Item_35","Packaging","Brand_42",False,"Supplier_81","India",False,5,"0.05"
"PO-002122","ITM-00035","SPL-0054",744,"305.61","252.83","EUR","Delivered",2,True,"Net 60","2022-04-28",400,151,5,"Item_35","Packaging","Brand_42",False,"Supplier_54","China",False,4,"1.14"
"PO-003617","ITM-00035","SPL-0059",783,"125.27","102.90","CNY","Cancelled",8,True,"Net 30","2023-12-14",400,151,5,"Item_35","Packaging","Brand_42",False,"Supplier_59","USA",False,2,"0.13"
"PO-000634","ITM-00035","SPL-0013",631,"298.05","287.33","MXN","Pending",3,True,"Net 60","2020-09-15",400,151,5,"Item_35","Packaging","Brand_42",False,"Supplier_13","China",False,1,"0.05"
"PO-000281","ITM-00035","SPL-0075",482,"225.76","211.75","USD","Delivered",5,True,"Net 45","2020-04-25",400,151,5,"Item_35","Packaging","Brand_42",False,"Supplier_75","Canada",True,3,"1.00"
"PO-001563","ITM-00036","SPL-0033",413,"190.46","158.01","CNY","Cancelled",3,True,"Net 60","2021-09-23",0,110,22,"Item_36","MRO","Brand_38",True,"Supplier_33","Mexico",False,2,"0.13"
"PO-004579","ITM-00036","SPL-0012",783,"478.22","391.57","EUR","Cancelled",7,True,"Net 45","2024-12-28",0,110,22,"Item_36","MRO","Brand_38",True,"Supplier_12","Germany",True,2,"1.14"
"PO-003516","ITM-00036","SPL-0046",496,"448.36","425.54","EUR","Delivered",3,True,"Net 60","2023-11-02",0,110,22,"Item_36","MRO","Brand_38",True,"Supplier_46","USA",False,1,"1.14"
"PO-004943","ITM-00036","SPL-0043",564,"442.60","363.37","EUR","Partially Delivered",6,True,"Net 60","2025-05-28",0,110,22,"Item_36","MRO","Brand_38",True,"Supplier_43","USA",True,2,"1.14"
"PO-004963","ITM-00037","SPL-0031",112,"461.35","437.69","INR","Delivered",8,False,"Net 60","2025-06-04",0,120,12,"Item_37","Office Supplies","Brand_19",False,"Supplier_31","Germany",True,1,"0.01"
"PO-004291","ITM-00037","SPL-0054",848,"238.11","227.13","EUR","Delivered",4,True,"Net 60","2024-09-09",0,120,12,"Item_37","Office Supplies","Brand_19",False,"Supplier_54","China",False,4,"1.14"
"PO-000152","ITM-00037","SPL-0043",795,"420.96","403.00","EUR","Cancelled",8,False,"Net 45","2020-03-03",0,120,12,"Item_37","Office Supplies","Brand_19",False,"Supplier_43","USA",True,2,"1.14"
"PO-001594","ITM-00037","SPL-0040",20,"244.87","244.50","USD","Pending",8,True,"Net 30","2021-10-06",0,120,12,"Item_37","Office Supplies","Brand_19",False,"Supplier_40","Canada",True,5,"1.00"
"PO-000044","ITM-00037","SPL-0088",756,"141.78","123.76","EUR","Pending",9,True,"Net 45","2020-01-18",0,120,12,"Item_37","Office Supplies","Brand_19",False,"Supplier_88","Germany",True,5,"1.14"
"PO-003375","ITM-00038","SPL-0091",351,"348.64","296.61","EUR","Delivered",3,True,"Net 45","2023-09-10",685,186,14,"Item_38","Furniture","Brand_20",False,"Supplier_91","India",True,1,"1.14"
"PO-001162","ITM-00038","SPL-0024",413,"305.47","298.56","INR","Cancelled",2,True,"Net 45","2021-04-15",685,186,14,"Item_38","Furniture","Brand_20",False,"Supplier_24","Germany",True,3,"0.01"
"PO-002830","ITM-00038","SPL-0008",615,"497.28","467.16","USD","Cancelled",8,True,"Net 45","2023-02-03",685,186,14,"Item_38","Furniture","Brand_20",False,"Supplier_8","India",True,2,"1.00"
"PO-001779","ITM-00038","SPL-0077",50,"227.63","217.29","EUR","Pending",0,True,"Net 30","2021-12-16",685,186,14,"Item_38","Furniture","Brand_20",False,"Supplier_77","China",True,3,"1.14"
"PO-000642","ITM-00038","SPL-0029",642,"424.76","353.48","EUR","Cancelled",8,True,"Net 45","2020-09-18",685,186,14,"Item_38","Furniture","Brand_20",False,"Supplier_29","China",False,1,"1.14"
"PO-003287","ITM-00039","SPL-0047",705,"112.32","100.02","MXN","Cancelled",7,False,"Net 45","2023-08-07",0,68,13,"Item_39","Packaging","Brand_3",False,"Supplier_47","China",True,4,"0.05"
"PO-001524","ITM-00039","SPL-0025",917,"364.95","292.37","CNY","Cancelled",7,True,"Net 45","2021-09-07",0,68,13,"Item_39","Packaging","Brand_3",False,"Supplier_25","Canada",False,1,"0.13"
"PO-002761","ITM-00040","SPL-0061",654,"475.96","432.29","EUR","Pending",5,True,"Net 45","2023-01-07",240,154,21,"Item_40","Furniture","Brand_25",False,"Supplier_61","India",True,4,"1.14"
"PO-004135","ITM-00040","SPL-0001",503,"211.97","185.07","CNY","Partially Delivered",9,True,"Net 60","2024-07-10",240,154,21,"Item_40","Furniture","Brand_25",False,"Supplier_1","Mexico",False,3,"0.13"
"PO-004382","ITM-00040","SPL-0098",615,"431.69","405.52","EUR","Cancelled",7,True,"Net 30","2024-10-13",240,154,21,"Item_40","Furniture","Brand_25",False,"Supplier_98","India",False,3,"1.14"
"PO-001859","ITM-00040","SPL-0090",151,"84.79","78.82","CNY","Cancelled",7,True,"Net 30","2022-01-14",240,154,21,"Item_40","Furniture","Brand_25",False,"Supplier_90","Mexico",True,2,"0.13"
"PO-003334","ITM-00040","SPL-0034",89,"344.71","331.44","USD","Partially Delivered",1,True,"Net 45","2023-08-24",240,154,21,"Item_40","Furniture","Brand_25",False,"Supplier_34","USA",False,1,"1.00"
"PO-002538","ITM-00040","SPL-0055",333,"460.85","414.56","CNY","Cancelled",4,True,"Net 60","2022-10-10",240,154,21,"Item_40","Furniture","Brand_25",False,"Supplier_55","India",False,3,"0.13"
"PO-001150","ITM-00040","SPL-0070",787,"487.12","402.53","EUR","Cancelled",3,True,"Net 45","2021-04-10",240,154,21,"Item_40","Furniture","Brand_25",False,"Supplier_70","Mexico",False,2,"1.14"
"PO-003279","ITM-00040","SPL-0092",229,"104.48","102.16","CNY","Partially Delivered",8,True,"Net 30","2023-08-04",240,154,21,"Item_40","Furniture","Brand_25",False,"Supplier_92","China",True,5,"0.13"
"PO-000191","ITM-00041","SPL-0087",39,"112.04","110.61","MXN","Cancelled",3,True,"Net 60","2020-03-18",969,163,27,"Item_41","Furniture","Brand_12",False,"Supplier_87","Mexico",True,2,"0.05"
"PO-003761","ITM-00041","SPL-0032",169,"464.40","385.68","USD","Pending",1,True,"Net 30","2024-02-12",969,163,27,"Item_41","Furniture","Brand_12",False,"Supplier_32","China",True,5,"1.00"
"PO-003943","ITM-00041","SPL-0098",113,"267.26","227.40","EUR","Pending",3,True,"Net 60","2024-04-26",969,163,27,"Item_41","Furniture","Brand_12",False,"Supplier_98","India",False,3,"1.14"
"PO-002619","ITM-00041","SPL-0059",280,"321.22","312.99","CNY","Cancelled",6,True,"Net 30","2022-11-10",969,163,27,"Item_41","Furniture","Brand_12",False,"Supplier_59","USA",False,2,"0.13"
"PO-004657","ITM-00041","SPL-0098",340,"157.16","147.96","CNY","Cancelled",6,True,"Net 45","2025-01-29",969,163,27,"Item_41","Furniture","Brand_12",False,"Supplier_98","India",False,3,"0.13"
"PO-002919","ITM-00041","SPL-0064",909,"443.24","394.98","CNY","Pending",6,True,"Net 45","2023-03-10",969,163,27,"Item_41","Furniture","Brand_12",False,"Supplier_64","Mexico",False,2,"0.13"
"PO-003883","ITM-00041","SPL-0062",832,"214.42","207.08","INR","Pending",4,True,"Net 30","2024-04-01",969,163,27,"Item_41","Furniture","Brand_12",False,"Supplier_62","Canada",True,2,"0.01"
"PO-003659","ITM-00041","SPL-0046",438,"428.69","389.47","MXN","Cancelled",4,False,"Net 60","2023-12-31",969,163,27,"Item_41","Furniture","Brand_12",False,"Supplier_46","USA",False,1,"0.05"
"PO-002883","ITM-00042","SPL-0065",156,"275.45","221.08","MXN","Delivered",0,True,"Net 30","2023-02-24",205,71,8,"Item_42","Office Supplies","Brand_1",True,"Supplier_65","Mexico",True,3,"0.05"
"PO-004680","ITM-00042","SPL-0019",667,"257.91","210.04","EUR","Pending",8,True,"Net 30","2025-02-08",205,71,8,"Item_42","Office Supplies","Brand_1",True,"Supplier_19","China",True,2,"1.14"
"PO-001647","ITM-00042","SPL-0002",34,"475.41","434.60","CNY","Partially Delivered",8,True,"Net 30","2021-10-27",205,71,8,"Item_42","Office Supplies","Brand_1",True,"Supplier_2","China",True,5,"0.13"
"PO-001642","ITM-00043","SPL-0064",476,"194.14","189.89","USD","Cancelled",4,True,"Net 30","2021-10-25",481,96,26,"Item_43","Electronics","Brand_1",False,"Supplier_64","Mexico",False,2,"1.00"
"PO-004771","ITM-00044","SPL-0042",377,"113.21","106.16","EUR","Delivered",5,True,"Net 60","2025-03-17",883,70,29,"Item_44","MRO","Brand_30",True,"Supplier_42","Canada",True,3,"1.14"
"PO-001118","ITM-00044","SPL-0002",433,"212.12","189.96","CNY","Partially Delivered",0,True,"Net 45","2021-03-29",883,70,29,"Item_44","MRO","Brand_30",True,"Supplier_2","China",True,5,"0.13"
"PO-004298","ITM-00044","SPL-0062",795,"100.99","88.74","INR","Pending",6,True,"Net 60","2024-09-12",883,70,29,"Item_44","MRO","Brand_30",True,"Supplier_62","Canada",True,2,"0.01"
"PO-002460","ITM-00044","SPL-0073",655,"206.23","168.38","EUR","Partially Delivered",4,True,"Net 60","2022-09-08",883,70,29,"Item_44","MRO","Brand_30",True,"Supplier_73","China",True,2,"1.14"
