PO_ID,Item_ID,Supplier_ID,Quantity_Ordered,Unit_Price,Negotiated_Price,Currency,Order_Status,Defective_Units,Compliance,Payment_Terms,Order_Date
PO-000196,ITM-00898,SPL-0094,95,456.2,440.04,MXN,Partially Delivered,7,Yes,Net 60,3/20/2020
PO-000196,ITM-00898,SPL-0094,95,456.2,440.04,MXN,Partially Delivered,7,Yes,Net 60,3/21/2020
PO-000197,ITM-00498,SPL-0037,664,85.61,71.25,EUR,Pending,5,No,Net 30,3/21/2020
PO-000197,ITM-00498,SPL-0037,664,85.61,71.25,EUR,Pending,5,No,Net 30,3/21/2020
PO-000198,ITM-00401,SPL-0067,693,212.96,203.3,MXN,Partially Delivered,5,No,Net 60,3/22/2020
PO-000199,ITM-00570,SPL-0073,453,397.94,324.89,INR,Delivered,1,Yes,Net 45,3/22/2020
PO-000200,ITM-00029,SPL-0098,586,59.6,48.55,MXN,Partially Delivered,2,Yes,Net 45,3/22/2020
PO-000200,ITM-00029,SPL-0098,586,59.6,48.55,MXN,Partially Delivered,2,Yes,Net 45,3/23/2020
PO-000201,ITM-00215,SPL-0091,723,48.39,45.88,EUR,Pending,1,No,Net 30,3/23/2020
PO-000202,ITM-00963,SPL-0052,985,12.65,11.49,USD,Pending,6,Yes,Net 60,3/23/2020
PO-000203,ITM-00326,SPL-0022,998,24.76,20.84,USD,Pending,8,Yes,Net 60,3/24/2020
PO-000204,ITM-00814,SPL-0097,20,31.51,29.46,USD,Delivered,3,Yes,Net 45,3/24/2020
PO-000204,ITM-00814,SPL-0097,20,31.51,29.46,USD,Delivered,3,Yes,Net 45,3/24/2020
PO-000205,ITM-00450,SPL-0085,200,66.74,66.3,USD,Partially Delivered,3,Yes,Net 60,3/25/2020
PO-000206,ITM-00547,SPL-0068,776,109.33,100.13,CNY,Delivered,0,No,Net 30,3/25/2020
PO-000207,ITM-00468,SPL-0035,530,272.72,254.15,USD,Cancelled,5,Yes,Net 60,3/25/2020
PO-000208,ITM-00981,SPL-0026,721,241.13,230.52,EUR,Delivered,3,No,Net 45,3/26/2020
PO-000209,ITM-00890,SPL-0014,402,63.57,54.56,EUR,Delivered,8,Yes,Net 30,3/26/2020
PO-000210,ITM-00835,SPL-0009,363,413.46,399.18,USD,Cancelled,5,Yes,Net 45,3/26/2020
PO-000211,ITM-00903,SPL-0058,225,32.91,27.86,USD,Cancelled,8,Yes,Net 45,3/27/2020
PO-000211,ITM-00903,SPL-0058,225,32.91,27.86,USD,Cancelled,8,Yes,Net 45,3/27/2020
PO-000212,ITM-00646,SPL-0100,79,5.66,5.05,USD,Partially Delivered,8,Yes,Net 30,3/27/2020
PO-000213,ITM-00263,SPL-0094,852,419.28,350.13,CNY,Delivered,2,Yes,Net 60,3/28/2020
PO-000214,ITM-00748,SPL-0071,552,229.65,189.07,CNY,Cancelled,8,Yes,Net 45,3/28/2020
PO-000215,ITM-00061,SPL-0059,823,250.72,250.66,EUR,Partially Delivered,8,Yes,Net 60,3/28/2020
PO-000215,ITM-00061,SPL-0059,823,250.72,250.66,EUR,Partially Delivered,8,Yes,Net 60,3/29/2020
PO-000216,ITM-00653,SPL-0091,261,376.58,342.44,MXN,Pending,9,Yes,Net 60,3/29/2020
PO-000217,ITM-00820,SPL-0060,911,379.19,309.77,INR,Delivered,8,No,Net 60,3/29/2020
PO-000218,ITM-00902,SPL-0012,632,140.14,117.48,MXN,Cancelled,5,Yes,Net 30,3/30/2020
PO-000219,ITM-00246,SPL-0017,965,353.28,288.68,EUR,Pending,2,Yes,Net 60,3/30/2020
PO-000219,ITM-00246,SPL-0017,965,353.28,288.68,EUR,Pending,2,Yes,Net 60,3/30/2020
PO-000220,ITM-00819,SPL-0088,383,245.88,239.88,EUR,Partially Delivered,1,Yes,Net 45,3/31/2020
PO-000220,ITM-00819,SPL-0088,383,245.88,239.88,EUR,Partially Delivered,1,Yes,Net 45,3/31/2020
PO-000221,ITM-00311,SPL-0025,209,347.21,314.5,EUR,Delivered,0,Yes,Net 45,3/31/2020
PO-000222,ITM-00902,SPL-0079,670,307.06,304.96,CNY,Pending,7,Yes,Net 30,4/1/2020
PO-000222,ITM-00902,SPL-0079,670,307.06,304.96,CNY,Pending,7,Yes,Net 30,4/1/2020
PO-000223,ITM-00350,SPL-0076,959,151.71,144.8,INR,Partially Delivered,1,Yes,Net 60,4/1/2020
PO-000224,ITM-00150,SPL-0002,480,232.84,212.85,USD,Pending,8,Yes,Net 60,4/2/2020
PO-000225,ITM-00874,SPL-0031,154,495.84,446.84,MXN,Partially Delivered,2,Yes,Net 60,4/2/2020
PO-000226,ITM-00897,SPL-0098,171,402.4,374.25,INR,Cancelled,0,Yes,Net 30,4/2/2020
PO-000227,ITM-00044,SPL-0073,936,75.55,70.24,EUR,Delivered,4,Yes,Net 45,4/3/2020
PO-000228,ITM-00507,SPL-0092,40,485.15,412.36,EUR,Partially Delivered,1,Yes,Net 60,4/3/2020
PO-000228,ITM-00507,SPL-0092,40,485.15,412.36,EUR,Partially Delivered,1,Yes,Net 60,4/3/2020
PO-000229,ITM-00207,SPL-0030,158,465.03,377.54,USD,Cancelled,1,Yes,Net 60,4/4/2020
PO-000229,ITM-00207,SPL-0030,158,465.03,377.54,USD,Cancelled,1,Yes,Net 60,4/4/2020
PO-000230,ITM-00963,SPL-0069,807,76.02,65.02,INR,Cancelled,4,Yes,Net 60,4/4/2020
PO-000231,ITM-00598,SPL-0062,102,60.4,54.44,EUR,Partially Delivered,0,Yes,Net 30,4/5/2020
PO-000231,ITM-00598,SPL-0062,102,60.4,54.44,EUR,Partially Delivered,0,Yes,Net 30,4/5/2020
PO-000232,ITM-00556,SPL-0037,258,18.55,18.15,MXN,Delivered,8,Yes,Net 60,4/5/2020
PO-000233,ITM-00943,SPL-0067,356,39.08,36.24,CNY,Delivered,9,Yes,Net 60,4/6/2020
PO-000234,ITM-00403,SPL-0064,905,163.29,131.85,USD,Cancelled,4,Yes,Net 60,4/6/2020
PO-000234,ITM-00403,SPL-0064,905,163.29,131.85,USD,Cancelled,4,Yes,Net 60,4/6/2020
PO-000235,ITM-00197,SPL-0035,844,335.18,272.55,MXN,Cancelled,7,Yes,Net 30,4/7/2020
PO-000236,ITM-00239,SPL-0079,961,437.24,428.66,CNY,Partially Delivered,0,Yes,Net 45,4/7/2020
PO-000237,ITM-00991,SPL-0053,605,362.09,297.77,EUR,Delivered,3,Yes,Net 45,4/7/2020
PO-000238,ITM-00851,SPL-0056,42,35.68,35.52,INR,Delivered,6,Yes,Net 45,4/8/2020
PO-000239,ITM-00759,SPL-0089,48,481.32,413.21,CNY,Partially Delivered,5,Yes,Net 30,4/8/2020
PO-000239,ITM-00759,SPL-0089,48,481.32,413.21,CNY,Partially Delivered,5,Yes,Net 30,4/8/2020
PO-000240,ITM-00929,SPL-0002,394,458.94,458.17,USD,Cancelled,6,Yes,Net 30,4/9/2020
PO-000240,ITM-00929,SPL-0002,394,458.94,458.17,USD,Cancelled,6,Yes,Net 30,4/9/2020
PO-000241,ITM-00297,SPL-0048,229,237.95,217,MXN,Pending,4,Yes,Net 30,4/9/2020
PO-000241,ITM-00297,SPL-0048,229,237.95,217,MXN,Pending,4,Yes,Net 30,4/10/2020
PO-000242,ITM-00961,SPL-0016,604,180.59,157.32,CNY,Cancelled,1,Yes,Net 60,4/10/2020
PO-000243,ITM-00957,SPL-0082,661,292.91,250.86,CNY,Partially Delivered,2,No,Net 45,4/10/2020
PO-000244,ITM-00231,SPL-0010,470,294.41,294.08,INR,Partially Delivered,1,Yes,Net 30,4/11/2020
PO-000245,ITM-00397,SPL-0009,951,135.34,119.19,CNY,Partially Delivered,0,Yes,Net 45,4/11/2020
PO-000246,ITM-00466,SPL-0085,830,165.24,142.57,INR,Pending,8,Yes,Net 60,4/11/2020
PO-000247,ITM-00350,SPL-0043,754,173.07,166.58,EUR,Delivered,1,Yes,Net 45,4/12/2020
PO-000248,ITM-00612,SPL-0009,835,364.77,359.35,CNY,Delivered,0,Yes,Net 30,4/12/2020
PO-000249,ITM-00272,SPL-0091,15,351.86,307.15,INR,Partially Delivered,6,Yes,Net 60,4/12/2020
PO-000249,ITM-00272,SPL-0091,15,351.86,307.15,INR,Partially Delivered,6,Yes,Net 60,4/13/2020
PO-000250,ITM-00989,SPL-0080,796,139.48,136.93,EUR,Cancelled,6,Yes,Net 45,4/13/2020
PO-000251,ITM-00189,SPL-0086,183,257.96,226.66,EUR,Cancelled,1,Yes,Net 60,4/13/2020
PO-000252,ITM-00416,SPL-0079,725,114.69,96.57,EUR,Partially Delivered,9,No,Net 45,4/14/2020
PO-000252,ITM-00416,SPL-0079,725,114.69,96.57,EUR,Partially Delivered,9,No,Net 45,4/14/2020
PO-000253,ITM-00604,SPL-0002,373,464.87,452.54,USD,Partially Delivered,8,No,Net 45,4/14/2020
PO-000253,ITM-00604,SPL-0002,373,464.87,452.54,USD,Partially Delivered,8,No,Net 45,4/15/2020
PO-000254,ITM-00116,SPL-0068,60,68.68,64.69,INR,Partially Delivered,9,Yes,Net 30,4/15/2020
PO-000255,ITM-00225,SPL-0093,683,11.58,11.54,MXN,Pending,8,Yes,Net 30,4/15/2020
PO-000255,ITM-00225,SPL-0093,683,11.58,11.54,MXN,Pending,8,Yes,Net 30,4/16/2020
PO-000256,ITM-00060,SPL-0016,664,284.53,228.58,INR,Cancelled,1,Yes,Net 60,4/16/2020
PO-000257,ITM-00486,SPL-0077,539,30.01,24.43,EUR,Delivered,1,No,Net 45,4/16/2020
PO-000258,ITM-00970,SPL-0080,964,333.69,306.46,INR,Cancelled,5,Yes,Net 45,4/17/2020
PO-000259,ITM-00701,SPL-0026,533,28.44,26.5,EUR,Pending,1,Yes,Net 30,4/17/2020
PO-000260,ITM-00998,SPL-0081,736,304.04,245.34,MXN,Partially Delivered,7,Yes,Net 60,4/17/2020
PO-000261,ITM-00548,SPL-0001,286,69.15,61.52,MXN,Partially Delivered,4,Yes,Net 45,4/18/2020
PO-000262,ITM-00661,SPL-0074,320,200.41,191.87,MXN,Cancelled,8,Yes,Net 30,4/18/2020
PO-000263,ITM-00183,SPL-0012,72,152.85,148.2,CNY,Delivered,4,Yes,Net 45,4/18/2020
PO-000264,ITM-00353,SPL-0096,323,421.56,372.08,CNY,Delivered,3,No,Net 60,4/19/2020
PO-000265,ITM-00255,SPL-0082,656,223.58,186.72,CNY,Pending,7,Yes,Net 45,4/19/2020
PO-000266,ITM-00830,SPL-0029,291,308.83,305.17,EUR,Pending,4,No,Net 30,4/19/2020
PO-000267,ITM-00551,SPL-0070,982,86.84,85.32,CNY,Pending,2,Yes,Net 45,4/20/2020
PO-000268,ITM-00694,SPL-0095,802,171.54,163.84,EUR,Cancelled,8,Yes,Net 60,4/20/2020
PO-000269,ITM-00145,SPL-0020,552,41.23,39.38,CNY,Partially Delivered,5,Yes,Net 60,4/20/2020
PO-000270,ITM-00498,SPL-0070,101,293.58,237.21,CNY,Delivered,4,Yes,Net 45,4/21/2020
PO-000271,ITM-00771,SPL-0079,293,449.49,448.17,INR,Cancelled,2,Yes,Net 30,4/21/2020
PO-000272,ITM-00611,SPL-0079,967,33.03,31.03,USD,Delivered,4,Yes,Net 30,4/21/2020
PO-000273,ITM-00235,SPL-0037,774,83.57,67.26,USD,Delivered,0,Yes,Net 60,4/22/2020
PO-000274,ITM-00268,SPL-0039,154,384.29,357.43,EUR,Cancelled,0,Yes,Net 45,4/22/2020
PO-000275,ITM-00448,SPL-0032,110,403.96,378.44,MXN,Delivered,1,Yes,Net 60,4/22/2020
PO-000275,ITM-00448,SPL-0032,110,403.96,378.44,MXN,Delivered,1,Yes,Net 60,4/23/2020
PO-000276,ITM-00102,SPL-0086,432,31.84,28.33,MXN,Cancelled,2,Yes,Net 45,4/23/2020
PO-000277,ITM-00690,SPL-0007,801,412.93,346.69,MXN,Delivered,1,Yes,Net 60,4/23/2020
PO-000278,ITM-00149,SPL-0046,886,42.04,39.39,MXN,Partially Delivered,0,Yes,Net 30,4/24/2020
PO-000279,ITM-00508,SPL-0019,84,271,223.31,USD,Cancelled,1,Yes,Net 30,4/24/2020
PO-000280,ITM-00926,SPL-0069,19,41.22,35.16,EUR,Partially Delivered,5,Yes,Net 30,4/24/2020
PO-000280,ITM-00926,SPL-0069,19,41.22,35.16,EUR,Partially Delivered,5,Yes,Net 30,4/25/2020
PO-000281,ITM-00035,SPL-0075,482,225.76,211.75,USD,Delivered,5,Yes,Net 45,4/25/2020
PO-000282,ITM-00980,SPL-0078,463,126.73,102.85,EUR,Cancelled,3,Yes,Net 30,4/25/2020
PO-000283,ITM-00562,SPL-0074,635,14.27,13.24,INR,Cancelled,5,Yes,Net 30,4/26/2020
PO-000284,ITM-00930,SPL-0083,73,146.75,119.4,MXN,Delivered,6,Yes,Net 45,4/26/2020
PO-000284,ITM-00930,SPL-0083,73,146.75,119.4,MXN,Delivered,6,Yes,Net 45,4/26/2020
PO-000285,ITM-00013,SPL-0048,177,126.07,109.86,INR,Partially Delivered,1,Yes,Net 45,4/27/2020
PO-000286,ITM-00760,SPL-0078,577,191.41,154.17,EUR,Partially Delivered,5,Yes,Net 30,4/27/2020
PO-000287,ITM-00095,SPL-0062,57,62.79,51.32,MXN,Cancelled,0,Yes,Net 30,4/27/2020
PO-000288,ITM-00547,SPL-0043,545,259.71,229.67,INR,Cancelled,1,Yes,Net 60,4/28/2020
PO-000288,ITM-00547,SPL-0043,545,259.71,229.67,INR,Cancelled,1,Yes,Net 60,4/28/2020
PO-000289,ITM-00373,SPL-0039,427,464.6,456.34,MXN,Partially Delivered,1,Yes,Net 60,4/28/2020
PO-000290,ITM-00236,SPL-0076,12,139.09,126.13,INR,Cancelled,7,Yes,Net 30,4/29/2020
PO-000291,ITM-00711,SPL-0094,904,137.92,112.55,MXN,Partially Delivered,7,Yes,Net 45,4/29/2020
PO-000291,ITM-00711,SPL-0094,904,137.92,112.55,MXN,Partially Delivered,7,Yes,Net 45,4/29/2020
PO-000292,ITM-00247,SPL-0004,650,143.75,123.94,USD,Pending,0,No,Net 30,4/30/2020
PO-000292,ITM-00247,SPL-0004,650,143.75,123.94,USD,Pending,0,No,Net 30,4/30/2020
PO-000293,ITM-00312,SPL-0073,708,273.77,242.95,CNY,Cancelled,9,Yes,Net 30,4/30/2020
PO-000294,ITM-00902,SPL-0098,266,31.3,28.45,INR,Delivered,6,Yes,Net 45,5/1/2020
PO-000295,ITM-00498,SPL-0030,854,135.37,118.57,CNY,Cancelled,6,Yes,Net 60,5/1/2020
PO-000296,ITM-00225,SPL-0074,78,190.99,162.2,CNY,Partially Delivered,4,No,Net 60,5/1/2020
PO-000297,ITM-00356,SPL-0015,769,253.36,244.21,MXN,Partially Delivered,3,Yes,Net 60,5/2/2020
PO-000297,ITM-00356,SPL-0015,769,253.36,244.21,MXN,Partially Delivered,3,Yes,Net 60,5/2/2020
PO-000298,ITM-00630,SPL-0053,44,25.28,21.01,USD,Pending,0,Yes,Net 45,5/2/2020
PO-000298,ITM-00630,SPL-0053,44,25.28,21.01,USD,Pending,0,Yes,Net 45,5/3/2020
PO-000299,ITM-00607,SPL-0006,258,172.93,156.88,INR,Pending,2,Yes,Net 45,5/3/2020
PO-000299,ITM-00607,SPL-0006,258,172.93,156.88,INR,Pending,2,Yes,Net 45,5/3/2020
PO-000300,ITM-00109,SPL-0081,682,142.66,139.51,MXN,Pending,1,Yes,Net 60,5/4/2020
PO-000301,ITM-00087,SPL-0085,892,85.36,73.17,MXN,Cancelled,6,Yes,Net 45,5/4/2020
PO-000302,ITM-00824,SPL-0048,304,60.2,57.2,USD,Pending,7,Yes,Net 60,5/4/2020
PO-000303,ITM-00815,SPL-0023,366,122.35,108.24,INR,Pending,6,Yes,Net 45,5/5/2020
PO-000304,ITM-00592,SPL-0007,335,378.33,334.56,CNY,Cancelled,0,Yes,Net 30,5/5/2020
PO-000305,ITM-00049,SPL-0075,839,297.04,255.07,EUR,Delivered,2,No,Net 30,5/5/2020
PO-000306,ITM-00718,SPL-0068,118,362.52,325.64,EUR,Pending,8,Yes,Net 30,5/6/2020
PO-000307,ITM-00396,SPL-0012,188,273.42,239.86,MXN,Pending,5,Yes,Net 45,5/6/2020
PO-000308,ITM-00810,SPL-0070,41,155.61,126.65,USD,Delivered,9,Yes,Net 45,5/6/2020
PO-000309,ITM-00035,SPL-0024,990,56.44,56.14,MXN,Partially Delivered,6,No,Net 45,5/7/2020
PO-000309,ITM-00035,SPL-0024,990,56.44,56.14,MXN,Partially Delivered,6,No,Net 45,5/7/2020
PO-000310,ITM-00783,SPL-0063,385,384.9,319.34,MXN,Cancelled,1,Yes,Net 45,5/7/2020
PO-000311,ITM-00078,SPL-0041,981,432.23,358.38,EUR,Delivered,3,Yes,Net 30,5/8/2020
PO-000312,ITM-00536,SPL-0022,615,361.37,345.96,INR,Partially Delivered,2,Yes,Net 45,5/8/2020
PO-000313,ITM-00987,SPL-0046,472,498.82,493.44,CNY,Partially Delivered,6,No,Net 30,5/8/2020
PO-000314,ITM-00731,SPL-0065,376,175.15,160.31,EUR,Pending,8,Yes,Net 60,5/9/2020
PO-000315,ITM-00017,SPL-0020,443,179.3,149.45,MXN,Pending,7,Yes,Net 60,5/9/2020
PO-000316,ITM-00761,SPL-0036,257,419.78,352.3,CNY,Pending,8,Yes,Net 45,5/9/2020
PO-000316,ITM-00761,SPL-0036,257,419.78,352.3,CNY,Pending,8,Yes,Net 45,5/10/2020
PO-000317,ITM-00462,SPL-0044,92,58.75,56.95,EUR,Cancelled,2,Yes,Net 30,5/10/2020
PO-000318,ITM-00124,SPL-0041,435,456.67,388.09,INR,Delivered,2,Yes,Net 60,5/10/2020
PO-000319,ITM-00513,SPL-0026,601,375.16,366.1,USD,Delivered,7,Yes,Net 60,5/11/2020
PO-000319,ITM-00513,SPL-0026,601,375.16,366.1,USD,Delivered,7,Yes,Net 60,5/11/2020
PO-000320,ITM-00250,SPL-0072,81,259.98,216.99,INR,Pending,7,Yes,Net 45,5/11/2020
PO-000321,ITM-00949,SPL-0011,863,357.49,351.12,MXN,Cancelled,6,Yes,Net 60,5/12/2020
PO-000322,ITM-00177,SPL-0040,567,485.97,395.02,MXN,Partially Delivered,9,Yes,Net 45,5/12/2020
PO-000323,ITM-00721,SPL-0087,765,178.27,144.42,CNY,Pending,7,Yes,Net 30,5/12/2020
PO-000323,ITM-00721,SPL-0087,765,178.27,144.42,CNY,Pending,7,Yes,Net 30,5/13/2020
PO-000324,ITM-00364,SPL-0098,40,357.12,316.12,EUR,Pending,0,No,Net 60,5/13/2020
PO-000325,ITM-00983,SPL-0042,330,222.62,195.54,EUR,Cancelled,1,No,Net 30,5/13/2020
PO-000326,ITM-00987,SPL-0094,605,115.56,102.42,MXN,Cancelled,8,Yes,Net 30,5/14/2020
PO-000327,ITM-00082,SPL-0088,225,214.12,201.42,CNY,Pending,7,Yes,Net 30,5/14/2020
PO-000328,ITM-00192,SPL-0053,823,29.09,28.74,CNY,Cancelled,1,No,Net 60,5/14/2020
PO-000329,ITM-00873,SPL-0020,151,36.39,32.6,MXN,Cancelled,6,Yes,Net 60,5/15/2020
PO-000330,ITM-00970,SPL-0002,302,134.53,109.93,INR,Delivered,6,Yes,Net 45,5/15/2020
PO-000331,ITM-00324,SPL-0087,185,281.96,237.2,EUR,Delivered,8,Yes,Net 60,5/15/2020
PO-000332,ITM-00611,SPL-0031,388,361.32,304.87,EUR,Delivered,3,Yes,Net 45,5/16/2020
PO-000333,ITM-00382,SPL-0055,856,369.1,296.86,INR,Cancelled,6,Yes,Net 60,5/16/2020
PO-000334,ITM-00434,SPL-0046,941,356.12,323.79,INR,Partially Delivered,3,No,Net 60,5/16/2020
PO-000334,ITM-00434,SPL-0046,941,356.12,323.79,INR,Partially Delivered,3,No,Net 60,5/17/2020
PO-000335,ITM-00486,SPL-0032,536,357.71,342.11,CNY,Pending,5,Yes,Net 45,5/17/2020
PO-000336,ITM-00967,SPL-0063,439,427.19,374.47,MXN,Delivered,2,Yes,Net 60,5/17/2020
PO-000337,ITM-00729,SPL-0054,400,83.51,68.72,CNY,Cancelled,3,Yes,Net 45,5/18/2020
PO-000338,ITM-00084,SPL-0027,686,220.95,208.66,USD,Partially Delivered,0,Yes,Net 30,5/18/2020
PO-000339,ITM-00511,SPL-0049,874,56.53,48.18,MXN,Pending,1,Yes,Net 30,5/18/2020
PO-000340,ITM-00236,SPL-0048,246,371.59,353.69,MXN,Cancelled,5,Yes,Net 60,5/19/2020
PO-000341,ITM-00089,SPL-0083,897,106.07,93.75,CNY,Delivered,2,Yes,Net 30,5/19/2020
PO-000342,ITM-00872,SPL-0020,573,478.47,433.45,CNY,Partially Delivered,7,Yes,Net 45,5/19/2020
PO-000343,ITM-00098,SPL-0013,64,192.83,179.55,MXN,Partially Delivered,2,Yes,Net 30,5/20/2020
PO-000344,ITM-00279,SPL-0099,479,372.36,328.25,CNY,Cancelled,8,Yes,Net 45,5/20/2020
PO-000345,ITM-00169,SPL-0040,73,365.49,321.08,CNY,Delivered,7,Yes,Net 45,5/20/2020
PO-000346,ITM-00899,SPL-0056,998,60.44,58.37,USD,Partially Delivered,3,No,Net 60,5/21/2020
PO-000347,ITM-00199,SPL-0078,950,164.63,164.09,CNY,Delivered,3,No,Net 60,5/21/2020
PO-000348,ITM-00215,SPL-0099,143,70.04,67.52,MXN,Pending,0,No,Net 45,5/21/2020
PO-000349,ITM-00200,SPL-0071,357,313.15,274.65,CNY,Cancelled,4,Yes,Net 60,5/22/2020
PO-000350,ITM-00372,SPL-0040,424,219.29,203.29,CNY,Partially Delivered,1,Yes,Net 60,5/22/2020
PO-000351,ITM-00144,SPL-0032,63,210.5,183.44,USD,Cancelled,3,No,Net 45,5/22/2020
PO-000351,ITM-00144,SPL-0032,63,210.5,183.44,USD,Cancelled,3,No,Net 45,5/23/2020
PO-000352,ITM-00911,SPL-0054,318,358.88,291.24,MXN,Pending,3,Yes,Net 60,5/23/2020
PO-000352,ITM-00911,SPL-0054,318,358.88,291.24,MXN,Pending,3,Yes,Net 60,5/23/2020
PO-000353,ITM-00095,SPL-0013,984,439.06,384.36,EUR,Cancelled,9,No,Net 30,5/24/2020
PO-000354,ITM-00644,SPL-0068,468,364.26,305.74,INR,Partially Delivered,2,Yes,Net 30,5/24/2020
PO-000355,ITM-00909,SPL-0049,48,197.49,183.85,MXN,Partially Delivered,8,Yes,Net 45,5/24/2020
PO-000355,ITM-00909,SPL-0049,48,197.49,183.85,MXN,Partially Delivered,8,Yes,Net 45,5/25/2020
PO-000356,ITM-00109,SPL-0047,742,477.56,416.09,USD,Partially Delivered,9,Yes,Net 30,5/25/2020
PO-000357,ITM-00897,SPL-0061,684,406.28,346.65,MXN,Pending,8,No,Net 30,5/25/2020
PO-000358,ITM-00884,SPL-0081,44,167.68,142.92,INR,Partially Delivered,3,Yes,Net 45,5/26/2020
PO-000359,ITM-00647,SPL-0069,839,492.49,480.85,CNY,Partially Delivered,1,No,Net 45,5/26/2020
PO-000360,ITM-00897,SPL-0010,278,292.88,264.04,INR,Partially Delivered,1,Yes,Net 30,5/26/2020
PO-000361,ITM-00493,SPL-0014,796,165.14,157.04,INR,Pending,6,Yes,Net 60,5/27/2020
PO-000362,ITM-00623,SPL-0078,728,458.28,412.99,EUR,Cancelled,1,Yes,Net 30,5/27/2020
PO-000363,ITM-00494,SPL-0047,331,452.65,364.49,EUR,Cancelled,0,Yes,Net 30,5/27/2020
PO-000364,ITM-00650,SPL-0040,475,252.26,241.04,USD,Pending,4,Yes,Net 60,5/28/2020
PO-000365,ITM-00026,SPL-0082,910,297.51,289.84,USD,Delivered,7,Yes,Net 30,5/28/2020
PO-000366,ITM-00768,SPL-0092,265,209.06,180.19,INR,Partially Delivered,0,Yes,Net 60,5/28/2020
PO-000367,ITM-00429,SPL-0018,889,194.32,157.26,CNY,Delivered,6,Yes,Net 30,5/29/2020
PO-000367,ITM-00429,SPL-0018,889,194.32,157.26,CNY,Delivered,6,Yes,Net 30,5/29/2020
PO-000368,ITM-00005,SPL-0048,592,126.74,122.03,EUR,Cancelled,9,Yes,Net 60,5/29/2020
PO-000368,ITM-00005,SPL-0048,592,126.74,122.03,EUR,Cancelled,9,Yes,Net 60,5/30/2020
PO-000369,ITM-00079,SPL-0038,463,396.1,344.87,CNY,Delivered,6,Yes,Net 60,5/30/2020
PO-000370,ITM-00090,SPL-0084,642,137.53,133.97,MXN,Cancelled,2,Yes,Net 45,5/30/2020
PO-000371,ITM-00553,SPL-0038,455,374.71,323.71,USD,Partially Delivered,8,Yes,Net 45,5/31/2020
PO-000372,ITM-00178,SPL-0061,406,230.07,214.33,EUR,Pending,9,Yes,Net 60,5/31/2020
PO-000372,ITM-00178,SPL-0061,406,230.07,214.33,EUR,Pending,9,Yes,Net 60,5/31/2020
PO-000373,ITM-00790,SPL-0016,514,306.51,267.34,INR,Cancelled,2,No,Net 45,6/1/2020
PO-000374,ITM-00526,SPL-0095,847,57.13,55.61,CNY,Cancelled,2,Yes,Net 30,6/1/2020
PO-000374,ITM-00526,SPL-0095,847,57.13,55.61,CNY,Cancelled,2,Yes,Net 30,6/1/2020
PO-000375,ITM-00755,SPL-0076,822,300.8,282.96,EUR,Cancelled,5,Yes,Net 60,6/2/2020
PO-000376,ITM-00843,SPL-0072,733,49.14,47.87,EUR,Cancelled,4,Yes,Net 60,6/2/2020
PO-000377,ITM-00567,SPL-0018,138,63.09,58,CNY,Partially Delivered,1,Yes,Net 60,6/2/2020
PO-000377,ITM-00567,SPL-0018,138,63.09,58,CNY,Partially Delivered,1,Yes,Net 60,6/3/2020
PO-000378,ITM-00943,SPL-0085,189,253.57,235.64,EUR,Delivered,4,Yes,Net 30,6/3/2020
PO-000379,ITM-00799,SPL-0075,63,30.97,29.45,INR,Partially Delivered,0,Yes,Net 30,6/3/2020
PO-000379,ITM-00799,SPL-0075,63,30.97,29.45,INR,Partially Delivered,0,Yes,Net 30,6/4/2020
PO-000380,ITM-00773,SPL-0077,793,119.97,103.83,USD,Pending,9,Yes,Net 60,6/4/2020
PO-000381,ITM-00809,SPL-0028,859,487.81,458.64,USD,Delivered,4,Yes,Net 60,6/4/2020
PO-000382,ITM-00921,SPL-0025,550,336.38,306.51,INR,Pending,8,No,Net 60,6/5/2020
PO-000383,ITM-00187,SPL-0048,551,81.16,69.66,INR,Pending,6,Yes,Net 30,6/5/2020
PO-000384,ITM-00217,SPL-0033,740,344.1,302.2,USD,Delivered,5,Yes,Net 60,6/5/2020
PO-000385,ITM-00613,SPL-0048,293,492.53,471.93,INR,Partially Delivered,3,Yes,Net 30,6/6/2020
PO-000386,ITM-00586,SPL-0020,713,434.32,399.2,CNY,Partially Delivered,9,Yes,Net 30,6/6/2020
PO-000387,ITM-00989,SPL-0085,72,363.17,322.11,USD,Partially Delivered,7,Yes,Net 45,6/6/2020
PO-000388,ITM-00851,SPL-0009,724,148.14,123.74,EUR,Cancelled,5,Yes,Net 60,6/7/2020
PO-000388,ITM-00851,SPL-0009,724,148.14,123.74,EUR,Cancelled,5,Yes,Net 60,6/7/2020
PO-000389,ITM-00638,SPL-0034,30,412.12,362.37,MXN,Cancelled,9,Yes,Net 45,6/7/2020
PO-000390,ITM-00190,SPL-0077,885,199.11,186.24,MXN,Partially Delivered,6,Yes,Net 60,6/8/2020
PO-000391,ITM-00324,SPL-0029,902,125.41,118.94,CNY,Partially Delivered,8,Yes,Net 60,6/8/2020
PO-000392,ITM-00072,SPL-0054,685,244.24,211.12,MXN,Partially Delivered,1,Yes,Net 60,6/8/2020
PO-000393,ITM-00280,SPL-0027,365,404.91,379.84,MXN,Delivered,7,Yes,Net 60,6/9/2020
PO-000394,ITM-00606,SPL-0055,556,342.26,291.17,CNY,Pending,9,Yes,Net 45,6/9/2020
